11173944	,11436603	,11436601	,11700025	,11831611	,12028989	,12095036	,12423231	,12161088	,12423999	,12425280	,12884803	,13146433	,13015107	,13213250	,13016387	,13213248	,13410369	,13344574	,13476412	,13607995	,13608249	,13805628	,13608249	,13608758	,13805624	,13871672	,14003258	,14069309	,14135102	,14135102	,14200894	,14267457	,14529859	,14398527	,14464320	,14464318	,14398012	,14463805	,14463805	,14200635	,14266680	,14069562	,14003256	,14002995	,14068790	,14002745	,14002997	,14003508	,13871672	,
11436603	,11107385	,11173178	,11370810	,11370808	,11436601	,11830843	,12160059	,12422716	,12358208	,12292413	,12687682	,12489792	,12555068	,12752699	,12817979	,12883772	,13015358	,13014843	,13015096	,12949301	,13015346	,13212980	,13212980	,13278771	,13212978	,13278769	,13476148	,13673527	,13542454	,13542452	,13805879	,13871929	,13871929	,14003258	,14069049	,14200635	,14134842	,14003254	,14003254	,13936950	,13937204	,13805618	,13805366	,13673780	,13607985	,13673778	,13804597	,13738803	,13607217	,
10844215	,11304763	,10975798	,11042105	,11173690	,11436349	,11633982	,12028220	,12290879	,12160575	,12554817	,12686399	,12357184	,12225339	,12291645	,12488250	,12554553	,12620089	,12620089	,12750903	,12553778	,12685361	,12882994	,12882992	,12882992	,12882990	,13014318	,13080624	,13278001	,13343794	,13278769	,13476402	,13542195	,13607987	,13739573	,13739573	,13871157	,13805364	,13739825	,13674032	,13673778	,13804848	,13738544	,13475631	,13607218	,13476401	,13344045	,13409328	,13475119	,13409326	,
10712888	,10910519	,10844472	,11174207	,10977079	,10976312	,11173437	,11699775	,11437116	,11568185	,12028990	,12291643	,12356925	,12159805	,12093500	,12159548	,12225591	,12291384	,12290871	,12553528	,12421938	,12356399	,12487984	,12422189	,12421932	,12553516	,12619307	,12685100	,12817197	,13014831	,13146415	,13278001	,13409839	,13541425	,13607218	,13673010	,13739057	,13607471	,13542446	,13476653	,13607471	,13410092	,13409325	,13409326	,13343532	,13211947	,13277742	,13276970	,13014568	,13014568	,
10384695	,10779451	,10384440	,10450233	,11042875	,10779449	,10976062	,11173439	,11305276	,11305025	,11371069	,11830589	,11831611	,11897917	,11896121	,12027707	,12094266	,12093753	,12027701	,12093492	,12290354	,12158766	,12290093	,12224300	,12092713	,12158760	,12290346	,12421930	,12619309	,12685613	,12751404	,12949038	,13211949	,13277742	,13344046	,13409839	,13541424	,13475885	,13541676	,13475883	,13410092	,13278506	,13212460	,13146154	,13276970	,13276459	,13079593	,13211179	,13935670	,12948774	,
9792566	,10384695	,10581819	,10186809	,10318649	,10713660	,10845246	,11041853	,11041592	,10647873	,11303994	,11566909	,11437116	,11699773	,11830332	,11830843	,11633464	,11764535	,12027449	,12092724	,12158770	,11960876	,11961130	,12092716	,12091944	,12092199	,12092199	,12289578	,12356139	,12487723	,12553514	,12816940	,13080111	,13080109	,13277742	,13343533	,13475118	,13475372	,13475372	,13409579	,13409579	,13212459	,13080873	,13014568	,13144875	,13013541	,13079334	,12618790	,13540660	,14659392	,
9661240	,9858872	,10121529	,10450494	,10187322	,10253117	,10581821	,10845246	,10582074	,10122044	,9923899	,10252602	,11239230	,11567166	,11501373	,11501626	,11699005	,11567160	,11698231	,11763508	,11829554	,11895086	,11829292	,11829290	,11960360	,11959847	,11960101	,11960358	,12223785	,12290346	,12421928	,12619561	,13014318	,13014316	,13211949	,13277739	,13409579	,13343786	,13409579	,13343786	,13277993	,13146153	,13277223	,13079591	,13013802	,12881701	,12750115	,12618278	,11631898	,13013802	,
9267259	,9530172	,9661242	,9792826	,10121790	,10319421	,10318908	,10055485	,9924928	,9069881	,6309168	,7427122	,10384188	,10975549	,11041853	,11107387	,11435835	,11370042	,11435322	,11566647	,11631922	,11632175	,11697707	,11631913	,11762983	,11762981	,11828774	,11960358	,12157737	,12158760	,12158756	,12356389	,12882732	,12882984	,13080361	,13277993	,13409577	,13409061	,13606186	,13540393	,13408807	,13343016	,13342505	,13145127	,12882214	,12684837	,12815912	,12420899	,12157220	,11959837	,
9135927	,9332795	,9398845	,9399099	,9661758	,10253115	,10057025	,9464379	,8544314	,5390898	,4273716	,4733746	,7558712	,10777151	,10648125	,11106619	,10976311	,11369280	,11303994	,11303988	,11172661	,11369519	,11762478	,11500840	,11631143	,11893545	,11828263	,11763749	,12091948	,12157731	,12092714	,12355108	,12881705	,13079846	,13145637	,13409061	,13540646	,13606186	,13672233	,13738025	,13737513	,13409577	,13343268	,13145126	,12816423	,12487204	,12618533	,12486947	,12158240	,12157470	,
9004858	,9136444	,9398848	,9596224	,9727300	,9662269	,9398848	,9004606	,6244919	,3749425	,3551791	,3946289	,5193520	,8741436	,10778432	,10647362	,10975547	,11107133	,11369019	,11368765	,11303477	,11500084	,11434542	,11762219	,11565600	,11762470	,11696936	,12025640	,12026155	,12289576	,12157477	,12420901	,12882216	,13013798	,13211428	,13474851	,13606691	,13804070	,13804068	,13673252	,13804068	,13541416	,13344813	,13146666	,12881701	,12618272	,12618272	,12748839	,12354595	,12026145	,
9004604	,9201985	,9202237	,9333055	,9268030	,9071421	,8873793	,7429181	,4406324	,3290681	,3552311	,3420725	,3749170	,6574133	,10515774	,10450496	,10844221	,10844991	,11237690	,11237430	,11500088	,11631159	,11500335	,11762468	,11696936	,11631397	,11762983	,11959851	,11960362	,12025894	,12485415	,12552740	,12947237	,13407786	,13408550	,13671973	,14066727	,14198566	,14199079	,14264872	,13870629	,13869863	,13739045	,13541163	,13145124	,12618531	,12683811	,12683293	,12485665	,11762462	,
9005117	,9070401	,9005630	,9136194	,9136451	,8873539	,7428931	,4866875	,3487031	,3355705	,3552570	,3486777	,3684156	,4668724	,8741953	,10778946	,10713666	,10713917	,10844476	,11172412	,10908474	,10777139	,11630895	,11566120	,11762472	,11631143	,11762981	,11697704	,12025901	,11301666	,11434018	,12750115	,13210919	,13474594	,13869602	,14198567	,14396197	,14725924	,14726694	,14792487	,14661676	,14333735	,14265899	,13606180	,12224032	,12751395	,12750626	,12354849	,12091425	,11302170	,
8939585	,8939586	,8940104	,9136964	,8939334	,8085571	,5129534	,3356474	,3356221	,3421498	,3422267	,3552570	,3552571	,3815483	,5982525	,9857857	,10975557	,10910786	,10778946	,11041343	,9134134	,7226661	,11105069	,11500327	,11828265	,11894054	,11762729	,11961128	,11828774	,8605469	,8145948	,11629853	,11762462	,12288552	,12684063	,12947234	,13210660	,13474844	,13672480	,13804070	,13541664	,13673763	,13409060	,11697431	,11828514	,12881441	,12157216	,12092195	,11959073	,11760926	,
9005379	,8743234	,8873541	,8874307	,8808264	,6904130	,3816255	,3095102	,3290939	,3225148	,3422525	,3749949	,3618877	,3815994	,4734776	,8675910	,10646595	,10648127	,10975296	,11238721	,8148278	,4926757	,8277533	,11696675	,11696424	,11762211	,11829544	,11828772	,10183973	,5911064	,6831386	,11168037	,10115361	,10181657	,10707488	,11036705	,11102497	,11365919	,11498267	,11564580	,11826974	,11957790	,11958808	,12091425	,12288288	,12288286	,12420121	,12420125	,12353819	,9658134	,
8939332	,8742723	,8742725	,8940363	,8677708	,6510150	,4210500	,3291970	,3422275	,3291970	,3554111	,3750209	,3619395	,3749950	,4341050	,6246207	,8544576	,9729343	,10647622	,10844739	,8477494	,4730401	,6042138	,10052387	,11762470	,11762217	,11828523	,11171113	,7225109	,5385752	,6831125	,11762472	,13210155	,11169569	,10839838	,11366178	,11563810	,11827232	,12090404	,11959587	,12353314	,12222493	,12485664	,12682782	,12748575	,12421150	,12618272	,12878882	,12420891	,6503176	,
