7036491	,7233356	,7298895	,7298895	,7298888	,7364166	,7167048	,6575175	,7752766	,8471869	,8277057	,8148553	,7952205	,8149318	,8018507	,8346445	,8411979	,8346697	,8019526	,8543305	,8216656	,8543563	,7625038	,7230800	,8212038	,7686462	,7684152	,7616308	,8070951	,9965837	,9243154	,8062239	,7865888	,7866401	,7932963	,7735844	,7670559	,8066339	,9374999	,8661512	,8091653	,8551426	,8026636	,8419852	,8091912	,8222987	,8223241	,8157959	,8289794	,8751361	,
7102284	,7233354	,7364942	,7364942	,7364429	,7430474	,7364427	,6706758	,7360581	,8406848	,8472637	,8148040	,7952716	,8214857	,8345932	,8215627	,8281418	,8478282	,8411977	,8477770	,8280391	,8148553	,7492430	,7425872	,7685694	,7550515	,8008228	,9126434	,10769672	,11885057	,10442501	,9321993	,8135441	,8062748	,7734048	,7866401	,7670559	,7345187	,8397336	,8850698	,8531719	,8290055	,8289806	,8222736	,8354827	,8550925	,8157705	,8616970	,8421382	,8619010	,
7168077	,7299147	,7299147	,7430735	,7364942	,7496013	,7627853	,7101509	,6771528	,8145475	,8537660	,8147272	,8018507	,8018761	,8280652	,8412490	,8478282	,8412490	,8411976	,8214600	,8607297	,8673593	,7753534	,7556165	,7814459	,9129244	,10511623	,9657856	,9917186	,10636291	,9851393	,9854211	,10183680	,9324806	,8066839	,7538722	,7867427	,7214109	,7937561	,8069650	,9112078	,8473345	,8421644	,8158737	,8354827	,8484879	,8223500	,8289034	,8355587	,8291074	,
7036491	,7299147	,7298888	,7430733	,7430735	,7430733	,7627853	,7364681	,6640966	,7556677	,8471615	,8080452	,8214600	,8214859	,8084554	,8281931	,8674889	,8281418	,8215111	,8541755	,9001785	,8803377	,7751475	,7357499	,9591578	,11436803	,9460224	,8274948	,9584128	,9780994	,8470528	,8010501	,8734211	,9723136	,8803842	,7741208	,7867176	,7344676	,7674640	,7349261	,7937298	,9245957	,8744716	,8421642	,8550923	,8289040	,8551438	,8617229	,8551687	,8553730	,
7233870	,7430733	,7430474	,7430731	,7365708	,7430731	,7627853	,7627853	,7035716	,7098949	,8340801	,8209983	,8017221	,8084302	,8281418	,8347466	,8609096	,8346437	,8345406	,9000503	,8870710	,8211250	,7356209	,8605733	,11171585	,9395201	,8472579	,8340993	,9977344	,9452544	,8011264	,8076800	,7879937	,8077569	,9459456	,8999424	,7871768	,7540254	,7411992	,7349001	,6824723	,9112846	,8994057	,8552715	,8682761	,8355084	,8420618	,8748556	,8420618	,8487939	,
7496526	,7364940	,7496526	,7430731	,7430985	,7496524	,7562060	,7693392	,7626823	,7034437	,7621700	,8340542	,8277057	,8084043	,8413004	,8478282	,8609609	,8411198	,8673333	,9001016	,8672053	,7619632	,7816492	,10776840	,10908416	,8278019	,8276481	,8800004	,10042371	,9387267	,8010753	,7880192	,7879426	,7945984	,7880192	,9394433	,8866565	,7674904	,7541275	,7349011	,6758931	,8263700	,9377030	,8811789	,8421641	,8682760	,8420618	,8420618	,8486411	,8357380	,
7496524	,7430733	,7562319	,7562317	,7562317	,7627853	,7562060	,7628110	,7758924	,7298375	,7099976	,7948864	,8602687	,8474438	,8346697	,8281930	,8346183	,8411452	,8672567	,8738873	,8080434	,7355439	,8934684	,11303424	,9921028	,8211204	,7816707	,8865536	,10501380	,9322244	,8010752	,7945472	,8010755	,8011014	,7618564	,8340741	,9525760	,8730123	,7607070	,7478803	,6759441	,7610389	,9375241	,8934149	,8552968	,8814346	,8813577	,8486664	,8748553	,8554498	,
7496524	,7628110	,7496526	,7562319	,7628112	,7693392	,7693646	,7694157	,7890773	,8021581	,7430222	,7427653	,7883071	,8472639	,8409667	,8346184	,8148804	,8279612	,8738362	,8278330	,7554357	,7487268	,10053382	,11040002	,9131777	,8145664	,7488518	,9126146	,11222274	,9583876	,8076546	,7814916	,7879680	,7552257	,7683328	,7945730	,8670977	,9458434	,8199189	,7673615	,7478024	,7348498	,8721935	,8534528	,8946695	,8486409	,8814596	,8814596	,8619012	,8423943	,
7562317	,7628110	,7628110	,7628110	,7693903	,7693903	,7693903	,7825489	,7891536	,7825232	,8021581	,7823949	,7559496	,7949634	,8209985	,8145471	,7884092	,8081972	,8278073	,7751726	,8468771	,9320457	,10842112	,10973955	,9261056	,8145409	,7947013	,8995328	,10894338	,9322496	,7944962	,7879428	,7159553	,6635265	,7945730	,9060101	,8798723	,9591552	,8860934	,8324356	,8913668	,8719112	,8524045	,8529158	,8945667	,8684293	,9076992	,9142533	,8816389	,8227851	,
7628110	,7628110	,7693903	,7693903	,7759696	,7693903	,7825232	,7891025	,8022098	,8088404	,8021579	,8284492	,8480842	,8413516	,7886662	,8343622	,8604478	,8730151	,9644567	,9248520	,9049345	,9645056	,11171328	,11234306	,9979653	,9061121	,8012544	,8797952	,10895109	,9453312	,8076800	,7814918	,6962176	,6569472	,8404482	,9190660	,9584128	,10571264	,9260294	,7933195	,7801357	,8062991	,8979980	,8656130	,8877578	,9208837	,9142534	,9209089	,8293381	,8029732	,
7628110	,7759696	,7891282	,7891282	,7825489	,7891282	,7956818	,7956816	,7956815	,8022608	,8350546	,8153933	,8546635	,8872266	,7821380	,8278332	,9447964	,9770248	,9114113	,8525057	,7606789	,8729856	,11762695	,11104003	,9323776	,9912064	,8995840	,8798725	,10239235	,9780744	,8077056	,7683330	,6765827	,6438913	,8731907	,9059844	,10371072	,10372101	,9262336	,8331266	,7538955	,7998226	,8455437	,8524035	,8875777	,9078530	,9144576	,8686337	,7898644	,8289597	,
