8006724	,7744832	,8532292	,12740937	,13001282	,14255959	,12082506	,9911612	,8074047	,9784136	,9583160	,11690058	,9717308	,10700351	,6169401	,9254965	,16106885	,15178326	,9321016	,7480645	,9256516	,9583428	,13399116	,11031089	,14650428	,9385773	,8792623	,14848335	,15042635	,13133351	,6633756	,67082	,592135	,789003	,723464	,723725	,789516	,592135	,723721	,591885	,592135	,657417	,526596	,460812	,591624	,722694	,591626	,526342	,394760	,263683	,
8137281	,8007494	,10110029	,13794898	,14914390	,14451268	,12148549	,10502974	,7942463	,10111551	,8270139	,8533044	,8532541	,10570043	,6693684	,9516344	,13729855	,14386758	,10241080	,12084296	,7286591	,9978435	,16166492	,13924926	,14123059	,13989689	,11883318	,13265204	,12343851	,12805156	,6237209	,5385239	,2758417	,460810	,919823	,723975	,657928	,853771	,723210	,592389	,723214	,329992	,657419	,329478	,657417	,394756	,526346	,526344	,920073	,2364446	,
12413782	,8333889	,12872274	,14650967	,14254930	,15308121	,10373695	,7481148	,7087932	,10701631	,7941433	,9583928	,8598586	,10637121	,8861498	,12545090	,12409664	,13466695	,12672577	,13861202	,8205381	,10901320	,15111242	,14646588	,11489328	,14582840	,16229963	,13137987	,5576225	,10178585	,6830617	,8996644	,10636315	,1380111	,132362	,526855	,723982	,723462	,592139	,1051148	,657417	,526857	,461062	,656649	,526342	,394760	,985866	,3480346	,7942953	,9190461	,
11032136	,9122633	,10240067	,13923406	,14582612	,14518868	,10174527	,7218237	,6169401	,11359810	,9386046	,6956603	,8994363	,12082494	,11886396	,11753793	,13268284	,11688251	,11096130	,11491397	,10307649	,14122566	,13267520	,13989947	,14121275	,11291173	,9650476	,8793131	,6300971	,10901015	,6107663	,3677209	,7350814	,5711134	,8077332	,1576973	,132364	,526346	,789003	,855048	,789003	,1050376	,460551	,460038	,394766	,1642254	,8928544	,6629681	,9190186	,12473907	,
8399939	,9257030	,14387805	,14647630	,15839845	,15707487	,14651470	,7283771	,6299707	,9256763	,9125947	,6889270	,7415606	,11424313	,11952450	,10572355	,12477505	,12151372	,7350326	,7810115	,10831679	,15179854	,14057022	,14183216	,12739373	,8073259	,8797743	,12412213	,9717545	,9652757	,4860687	,1904149	,5775642	,10634272	,11947293	,6301208	,4138001	,2300175	,985866	,657932	,526346	,591885	,592398	,2758159	,5909011	,7026966	,11882021	,5972520	,4594726	,9647411	,
9058111	,10042951	,13069391	,13528135	,12737340	,12739128	,13860675	,7546165	,6365751	,8860215	,7021367	,9652803	,8466229	,8728631	,9254710	,8859952	,8860985	,9190713	,7152182	,9387076	,8993084	,15506517	,13200181	,13591596	,10372905	,5380647	,10639912	,13204272	,8469020	,13795095	,5847053	,6437399	,6568217	,7679516	,5776927	,6957600	,15837742	,9589783	,658189	,132613	,1182986	,1314572	,2627090	,7944467	,8141585	,10898707	,10767390	,4856358	,4004131	,5841461	,
13006168	,13398608	,10435647	,12474946	,12081477	,12278848	,11752250	,9978684	,7612987	,12413516	,8204342	,12477505	,13334095	,9058875	,7219765	,12150334	,11162683	,10833467	,13005639	,10834750	,9322556	,12939840	,10437673	,12279847	,7941672	,9519402	,8864289	,10044707	,8205856	,10180626	,3678990	,9392404	,6699793	,5778198	,3939611	,3611418	,12741907	,11691277	,2365199	,2233615	,5845010	,4990741	,8470550	,5909522	,6828053	,11227672	,10966309	,4528424	,4136485	,4135467	,
11755602	,11293509	,11228227	,13794895	,9320513	,10766911	,11094079	,10502972	,11360324	,10175549	,8859704	,11883836	,13927497	,9389372	,7745082	,10570294	,10570295	,12739646	,13595969	,10376251	,10835777	,8270648	,7482159	,9715750	,11160878	,9519402	,8667680	,6827806	,8142875	,9259025	,3940881	,2954768	,4859157	,9979925	,3744023	,4138003	,4991245	,10178573	,4859418	,9850641	,6173456	,6899228	,16039231	,4990228	,8536848	,9062163	,8270373	,5776422	,4726312	,3479847	,
10895950	,11949893	,10108740	,13332045	,11027524	,9187389	,10833209	,13334354	,14384196	,11359553	,12016963	,11885117	,10700602	,12213053	,9583930	,7286071	,8137524	,14718290	,12083260	,7416630	,7680823	,9257532	,9848884	,10308906	,10108714	,9583912	,8271902	,7024674	,5449749	,6764054	,2890767	,921102	,2758680	,5188624	,4004883	,3744274	,1839633	,5778451	,4663058	,7419665	,1510927	,8014095	,13338143	,5780246	,15374879	,7748631	,4201251	,4988959	,5775403	,4070444	,
14387035	,9450309	,8793668	,12474693	,14054730	,12017479	,9056056	,12674115	,11950910	,8858935	,11028029	,13199673	,11950657	,11229240	,9124406	,8469305	,5839156	,14059594	,13005892	,6300217	,5512506	,12346428	,8730664	,8269351	,11754281	,9190952	,11693356	,5712154	,6041360	,7553561	,6764821	,1117200	,3218710	,6959379	,3349271	,1052686	,658961	,4859919	,7682837	,4728596	,1117202	,4925201	,10177807	,4072719	,14650653	,12940063	,4792350	,5186085	,7942186	,6367540	,
