756632	,1740696	,3051663	,3444879	,3184015	,3116680	,3051400	,2790799	,3184015	,3382160	,2724753	,162712	,36241	,42389	,169606	,103815	,38788	,169610	,628615	,1087881	,1548167	,3189904	,3059341	,2862475	,2730125	,2729608	,1942662	,2138501	,1876356	,3181947	,14597988	,16701024	,16569175	,16700243	,16372564	,16503631	,16503631	,16633420	,16240717	,16500791	,15050754	,13733632	,14061313	,14322945	,14060800	,13931008	,13930754	,14062336	,13735937	,13736450	,
34971	,362652	,1805206	,3248777	,3250578	,3575439	,3902855	,4362384	,4167058	,4102035	,3448216	,2791573	,491164	,29317	,100482	,38274	,38537	,103302	,39300	,562822	,1680016	,2534799	,2600332	,2664845	,2533256	,2400390	,2072454	,2072714	,757121	,10856296	,16700003	,16701273	,16504152	,16503388	,16700498	,16503632	,16699470	,16502864	,16696891	,15970816	,13603585	,14389249	,14258690	,14061568	,14193152	,14062594	,14062081	,14063104	,13932800	,13801729	,
32401	,230035	,559000	,1018003	,2003089	,3642508	,4951435	,5476489	,5280137	,5281422	,4038033	,4561555	,4560525	,2000018	,94348	,29568	,100994	,169608	,39048	,759174	,1810311	,2337166	,2336139	,2205831	,2138249	,1746308	,1941130	,429436	,7967596	,16698977	,16570713	,16504922	,16635479	,16504404	,16700241	,16438096	,16502864	,16630831	,16627456	,13735937	,13930756	,14258944	,14324226	,14324224	,14390528	,14128384	,14194177	,14260483	,13998592	,13933569	,
31633	,97940	,166805	,429208	,1018514	,1018761	,2329736	,3902857	,5215375	,6067337	,6395785	,5937032	,5936782	,6199433	,5214346	,1538450	,93061	,95355	,98952	,497033	,1220744	,1877132	,1680779	,1613712	,1220495	,300170	,1082751	,7902056	,16700256	,16701794	,16701525	,16701278	,16569943	,16700757	,16634964	,16634447	,16630564	,16692484	,14394368	,13669378	,14258432	,13931008	,14258432	,14520833	,14390530	,14326530	,14261251	,14260736	,14064385	,13999360	,
30605	,98449	,99227	,298136	,824466	,1018773	,625547	,756353	,1674123	,2724232	,4493454	,5607813	,6853514	,8098691	,8623744	,9083015	,6983046	,3375240	,684947	,94080	,31367	,228487	,33933	,231565	,1278087	,4753278	,12364392	,16701034	,16702050	,16570713	,16701021	,16700246	,16701016	,16701011	,16699977	,16694818	,16429573	,15510016	,14194691	,14193667	,14193920	,14521353	,14259713	,14259713	,14325506	,14260736	,14129667	,14262016	,14262016	,13999360	,
1939352	,35219	,32915	,295828	,297619	,626065	,952978	,1084043	,1346698	,1478536	,1740160	,2264451	,3640704	,5345154	,7179646	,8754303	,10460800	,11643256	,11708271	,10591598	,8950643	,8690042	,9477487	,10987377	,14072169	,16700003	,16702570	,16637019	,16702304	,16702301	,16439638	,16701018	,16700248	,16632899	,16694299	,16100609	,15443969	,14852864	,14063360	,14586368	,14390528	,14456322	,14259712	,14326530	,14458114	,14260736	,13998594	,14130944	,14262016	,14065152	,
9683598	,6597513	,3052168	,1477258	,1212812	,1149322	,1738885	,2395529	,3051138	,3641466	,4691325	,5478007	,6067572	,6854247	,8166240	,9676135	,10136420	,10988123	,11380302	,13216066	,16699739	,16702584	,16702836	,16702320	,16703079	,16703077	,16636254	,16702561	,16702818	,16636255	,16702309	,16636254	,16632379	,16693264	,16362753	,15704832	,15115523	,14064901	,13800704	,14914564	,14784000	,14325504	,14521856	,14325506	,14260736	,14457601	,14327044	,14129920	,14195712	,14262016	,
10008960	,10402689	,8428651	,7048554	,6654568	,7247984	,8563320	,8958329	,9415798	,9545840	,9940584	,9872997	,10266205	,10395996	,11119969	,11516258	,11318618	,11186001	,10920770	,13543234	,16307041	,16638059	,16702574	,16703077	,16572006	,16702307	,16637282	,16637799	,16703346	,16703342	,16702568	,16697916	,16692227	,16362753	,15442688	,15374851	,14981376	,14063872	,14389249	,14324226	,14585349	,14389249	,14390272	,14127872	,14324483	,14325506	,14326528	,14326528	,14260736	,14129665	,
8560237	,9414258	,8624490	,8754016	,8884822	,9147744	,10335342	,10728306	,10334833	,10465128	,10267749	,10135394	,10133592	,10397528	,11121765	,11187294	,11252055	,11577938	,11509819	,14660933	,16701796	,16703083	,16703336	,16703079	,16572002	,16637546	,16703082	,16703859	,16703095	,16702568	,16697651	,16691968	,16034048	,15770625	,15374080	,14781954	,14454791	,13534208	,14309376	,13992961	,13993729	,13928448	,14060035	,13732864	,13995010	,14389249	,14258944	,14326528	,14261764	,14195969	,
7833193	,8620900	,8886118	,9280100	,8950358	,8752466	,9411936	,10005100	,9939820	,10135393	,10135134	,10068058	,10396245	,10989663	,11319396	,11252059	,11579221	,11381064	,12690746	,15647828	,16702826	,16637545	,16703334	,16702821	,16637797	,16703602	,16704126	,16703861	,16701021	,16696368	,16560384	,16031746	,15964672	,15111170	,15109122	,14517504	,13995522	,13858051	,15076354	,14442242	,13599234	,13467648	,13860353	,13926657	,13730305	,13797377	,14124545	,14447106	,14642177	,14446848	,
8030562	,8819300	,9477737	,9543785	,9279073	,9080665	,9214559	,9872736	,9741160	,10134368	,9936472	,9871447	,10989663	,11449953	,11120988	,11449177	,11578704	,11774014	,14331970	,16372063	,16637546	,16506472	,16702821	,16702566	,16703601	,16703865	,16703860	,16568922	,16695339	,16625664	,15966464	,15768833	,15635456	,15173124	,14646530	,14188289	,14061315	,14118144	,14680064	,14883077	,14767360	,13402370	,13203972	,13662976	,13729538	,13723393	,14499584	,14631938	,14375171	,14374912	,
8689765	,8885600	,9345894	,9412197	,9345893	,9213019	,9279580	,9871709	,9739873	,9739865	,10331484	,10858594	,11122017	,11449438	,11514457	,11120463	,11512390	,12757817	,15516242	,16570721	,16637286	,16703338	,16702564	,16703339	,16703614	,16704633	,16504930	,16692007	,16624896	,16098049	,15375104	,15569152	,15240449	,14581505	,14120449	,14318592	,14585600	,14180866	,15269892	,14680576	,15011840	,14641664	,13731584	,13269251	,13460738	,14233344	,13978368	,13595648	,13534209	,13863170	,
9348714	,10070376	,10201962	,9807974	,9872487	,9740384	,9936740	,9937763	,10332513	,10858596	,11121765	,11187812	,11252573	,11251798	,11382606	,11513160	,12428860	,14399043	,16438627	,16703336	,16702823	,16703079	,16703077	,16703857	,16704384	,16704116	,16694070	,16293888	,16098817	,15768322	,15570176	,15500546	,15039744	,14644737	,14710019	,14122242	,14126593	,14507008	,15335427	,15073795	,15073282	,15276803	,14765826	,13857280	,13582342	,13646080	,13266432	,13268482	,13400320	,13729537	,
9149795	,9545575	,10203754	,10400365	,10793838	,10532200	,10728558	,10990952	,11056232	,11187559	,10991205	,10793565	,10923608	,11120723	,11381574	,12100926	,14134591	,15911512	,16703339	,16703085	,16703083	,16637282	,16572263	,16703861	,16704636	,16700510	,16685578	,15705601	,15704834	,15635969	,15372034	,15171841	,14906369	,14511872	,14447617	,14514691	,14257665	,14507009	,15007747	,14942209	,15139073	,14614529	,14876930	,14496768	,14167040	,13782784	,13464576	,13398017	,13790465	,13466368	,
