11222031	,11287313	,11418897	,11615761	,11549969	,11615761	,11615759	,11681554	,11747347	,12010771	,12207635	,11878672	,11878674	,11944467	,11812881	,11944467	,12010260	,11878674	,11812881	,11746834	,11681042	,11746835	,11615762	,11747347	,12208150	,12668440	,12799512	,12996121	,12996121	,13062168	,13062168	,13128213	,13193239	,13193752	,13259545	,13128727	,13259799	,13259798	,13325591	,13259798	,13325592	,13325592	,13522970	,13325592	,13522971	,13456664	,13456665	,13195033	,13457178	,13391384	,
11418897	,11418897	,11681554	,11747345	,11812627	,11878674	,12010258	,12141846	,12010260	,12207637	,12339221	,12075536	,12009745	,12141333	,12075540	,12075540	,12141331	,12075538	,12009745	,11943954	,11812114	,11812627	,11812627	,11944467	,12536087	,12865559	,12996373	,13127959	,13194006	,13259799	,13259545	,13325592	,13325078	,13325591	,13391384	,13522970	,13522970	,13457177	,13457177	,13391384	,13457177	,13588250	,13392154	,13588764	,13522458	,13392154	,13457947	,13588248	,13522457	,13522968	,
11747347	,11747347	,11878674	,12010258	,12010258	,12075538	,12141329	,12207124	,12141331	,12272915	,12469778	,12469778	,12403987	,12272147	,12337940	,12337940	,12403987	,12403987	,12272401	,12206354	,12074770	,12140563	,12009747	,12075538	,12798743	,13127959	,13259798	,13325591	,13391384	,13391384	,13325592	,13391384	,13456664	,13522457	,13522970	,13588763	,13719836	,13654043	,13719836	,13654043	,13719836	,13654043	,13785629	,13916188	,13719836	,13457692	,13784859	,13654043	,13720349	,13785629	,
11878931	,11878420	,11944465	,12207122	,12207122	,12272915	,12403985	,12403987	,12535571	,12601364	,12667156	,12601363	,12601364	,12272401	,12403987	,12403987	,12535571	,12601364	,12469778	,12469780	,12272147	,12272147	,12272147	,12272401	,12930071	,13324825	,13456664	,13391385	,13391384	,13457177	,13457178	,13588250	,13654044	,13654044	,13719836	,13719836	,13719834	,13719834	,13917467	,13851674	,13851420	,13982490	,13786394	,13983258	,13982488	,13851674	,13916697	,13851674	,14048285	,13917467	,
12076053	,12010260	,12141331	,12338962	,12535571	,12601364	,12667156	,12732692	,12667156	,12732950	,12930328	,12601617	,12732949	,12535571	,12403987	,12469778	,12732692	,12798742	,12667157	,12666644	,12469267	,12403474	,12338194	,12403987	,13061655	,13456665	,13522457	,13522458	,13457177	,13654043	,13719836	,13719834	,13916699	,13916697	,13982490	,13982488	,13982488	,14180122	,14377501	,14115099	,14048536	,14179609	,14114074	,14179096	,14245402	,14049053	,13982743	,14179609	,14114074	,13983513	,
12207122	,12141331	,12403987	,12535571	,12601364	,12798485	,12930069	,12864276	,12864276	,12798485	,12798485	,12930067	,13193239	,12666899	,12666644	,12732692	,12864276	,12930069	,12864278	,12798485	,12666644	,12600851	,12403985	,12535571	,13127959	,13522457	,13654041	,13719836	,13785627	,13916699	,13916699	,13916695	,13982488	,13982488	,14048281	,14048281	,14245402	,14442781	,14509087	,14377501	,14311196	,14245915	,14442782	,14903843	,14378782	,14311453	,14442781	,14311196	,14245660	,14311196	,
12469778	,12403987	,12535571	,12732692	,12732692	,12864276	,13061907	,13061139	,12864274	,12864276	,12732690	,13325079	,13522458	,12798483	,12864276	,12864276	,12995860	,12864274	,12929299	,12929299	,12929301	,12798485	,12535313	,12601364	,13324825	,13719834	,13916697	,13982490	,14048281	,14048281	,14114074	,14179609	,14245402	,14245402	,14245403	,14311196	,14311196	,14376988	,14442781	,14376988	,14507547	,14377240	,14774054	,16686150	,15564845	,14508315	,14443290	,14180892	,14639133	,14574108	,
12667156	,12601364	,12798485	,12864276	,12798483	,12930067	,13390102	,13324309	,13126932	,13192471	,13061139	,13390101	,13390101	,13126932	,13258264	,13192725	,13390102	,13192725	,13126932	,13060885	,13060885	,13060885	,12732692	,12732949	,13456411	,13982492	,14113817	,14113817	,14245402	,14245402	,14311196	,14311195	,14376988	,14376988	,14442781	,14508574	,14574365	,14508572	,14508826	,14574619	,14705694	,14377497	,14837537	,15564075	,15168547	,14704924	,14640412	,14443290	,14574365	,14508826	,
12930069	,12798483	,13061139	,12995344	,13126932	,13258516	,13587734	,13587219	,13324308	,13258518	,13126930	,13324308	,13587221	,13258003	,13389589	,13653016	,14179867	,13455637	,13258003	,13323798	,13323796	,13126932	,12929301	,13060885	,13850906	,14179610	,14245402	,14311195	,14245402	,14376988	,14376988	,14376989	,14442779	,14442779	,14706205	,14837789	,14640410	,14574617	,14640410	,14640410	,14771996	,14640410	,14640410	,14640410	,14771996	,14837789	,14706201	,14706201	,14706203	,14640410	,
13127446	,12930067	,13126930	,13126930	,13192723	,13324308	,13785111	,13719059	,13521430	,13455384	,13323796	,13455637	,13653014	,13323796	,13389589	,13521430	,13982231	,13653014	,13455637	,13455382	,13455637	,13323796	,13060885	,13324311	,13916697	,14311196	,14311195	,14311193	,14442779	,14442779	,14508572	,14508572	,14640412	,14640412	,14903582	,14903580	,14771994	,14837787	,14903582	,14837789	,14903582	,14837789	,14837789	,14837787	,14903580	,14903580	,14903580	,14837787	,14837787	,14837789	,
13325078	,13258516	,13258516	,13389589	,13390101	,13456146	,14113816	,13850644	,13718807	,13521175	,13389844	,13587223	,13784598	,13389589	,13455637	,13587221	,13916438	,13850393	,13587221	,13587223	,13587221	,13455637	,13192212	,13455895	,14113817	,14442781	,14442779	,14508826	,14771998	,14771996	,14706203	,14706203	,14640923	,14771996	,14903580	,14903580	,14837787	,15035166	,15100702	,14969116	,14969373	,14969373	,14969373	,15035166	,14969373	,14969628	,15101214	,15035421	,14969373	,14969373	,
13653525	,13390101	,13455382	,13455637	,13521428	,13653266	,14311193	,14048021	,13850391	,13587221	,13521430	,13718807	,13850391	,13521430	,13587221	,13718805	,13916438	,13850391	,13718805	,13784600	,13718805	,13587221	,13323796	,13521428	,14114329	,14640158	,14640410	,14640410	,14771996	,14771994	,14771994	,14837787	,14837787	,14903580	,15035421	,15035421	,15035166	,15100702	,15166495	,15166494	,15100701	,15034908	,15166494	,15166494	,15100701	,15166494	,15232287	,15232287	,15100701	,15166495	,
13785109	,13521941	,13653016	,13587221	,13587221	,13784851	,14377240	,14311447	,13982231	,13718805	,13653014	,13850391	,13916438	,13653016	,13718805	,13784598	,13916437	,13916184	,13718805	,13850134	,13850645	,13718805	,13521430	,13784598	,14640671	,14969375	,14771994	,14771994	,14771994	,14903580	,14969373	,14969373	,15100702	,15100701	,15166494	,15232287	,15298080	,15298080	,15232287	,15232287	,15298080	,15232287	,15298078	,15298078	,15232285	,15298078	,15298078	,15298078	,15232285	,15298080	,
13851157	,13653012	,13718805	,13718805	,13718805	,13850644	,14245654	,14377240	,14179609	,13850645	,13784598	,14048023	,14113814	,13718807	,13784852	,14048024	,14047510	,14113304	,13850132	,13850132	,14047510	,13850645	,13784600	,14179610	,15101474	,15232545	,14903580	,14903580	,14903580	,15167007	,15101214	,15034909	,15166494	,15166494	,15232285	,15298078	,15429664	,15561250	,15429664	,15363871	,15429664	,15429664	,15364125	,15364125	,15364125	,15364125	,15495711	,15495711	,15429918	,15429664	,
