9079338	,9211175	,9211427	,9343010	,9343514	,9474581	,9540372	,9605907	,9671439	,9802253	,9801996	,9736203	,9800974	,9996815	,10324236	,10651912	,11242244	,11373315	,11504385	,11569665	,11700994	,11700994	,11766017	,11831297	,11765504	,11830531	,11764485	,11633419	,11436818	,11370772	,11305240	,11239707	,11304225	,11435815	,11369769	,11435564	,11567150	,11763761	,11961140	,12092726	,12289851	,12355644	,12421438	,12486718	,12551743	,12617536	,12617023	,12551230	,12485441	,12550723	,
9079338	,9145382	,9211427	,9277217	,9343514	,9409304	,9606165	,9737491	,9803023	,9869071	,9934092	,9933833	,9933063	,10194184	,10586884	,10980099	,11307522	,11438592	,11635201	,11831808	,11766017	,11831297	,11896576	,11830784	,11830016	,11829505	,11894529	,11763463	,11762960	,11631636	,11631383	,11565851	,11434784	,11500325	,11500074	,11565867	,11697453	,11829041	,12092213	,12289592	,12421178	,12487484	,12618816	,12750145	,12684097	,12749890	,12684097	,12749376	,12682816	,12748611	,
9079085	,9276199	,9407782	,9343011	,9409053	,9671708	,9606167	,9672213	,9803536	,9869071	,10000139	,9999622	,10196227	,10654209	,11111936	,11439616	,11569665	,11635201	,11831297	,11962369	,11961856	,12027138	,11961345	,12026368	,12156673	,12156161	,12090368	,12024579	,11893003	,11761684	,11695638	,11630106	,11499039	,11564580	,11630120	,11696428	,11893807	,12025650	,12289076	,12486455	,12618041	,12618555	,12684861	,12816449	,12816449	,12882242	,12882242	,12881729	,12881731	,12946755	,
9275696	,9341738	,9407784	,9473829	,9539873	,9671709	,9737242	,9803287	,9803284	,9868818	,9934092	,10196486	,10524161	,11113730	,11506435	,11767810	,11766785	,11897090	,11961856	,12027138	,12157954	,12157443	,12222466	,12222209	,12155648	,12220675	,12220416	,12023296	,11891461	,11825163	,11694098	,11628312	,11693854	,11628321	,11759657	,11826220	,12024110	,12156466	,12288563	,12551733	,12618039	,12618809	,12750654	,12882240	,12817217	,12883010	,12948803	,13013826	,13079106	,12947520	,
9209903	,9341740	,9341992	,9407782	,9539875	,9670944	,9736989	,9868313	,9934360	,10065175	,10327312	,10523911	,10851585	,11441666	,11769091	,11833603	,12029442	,12093953	,12092929	,12289027	,12354306	,12419588	,12287489	,12352513	,12220416	,12285187	,12284676	,12218624	,12217601	,12085765	,11888652	,11823124	,11692316	,11560992	,11561508	,11825193	,11957804	,12155694	,12222255	,12485940	,12683832	,12684602	,12750652	,12948031	,12883008	,12949314	,13014594	,13014594	,13145665	,13079872	,
9143858	,9275949	,9341738	,9407784	,9539109	,9605153	,9802271	,9999131	,10130711	,10327061	,10654735	,10916614	,11310080	,11572480	,11965187	,11898881	,12094720	,12159488	,12289792	,12420097	,12353792	,12549889	,12483585	,12417024	,12416514	,12350212	,12348930	,12413953	,12347648	,12216065	,12018183	,11755536	,11558937	,11493405	,11691042	,11889703	,12088363	,12155437	,12353327	,12485682	,12618038	,12684601	,12816700	,13014079	,12948800	,13015106	,13080386	,13146179	,13212226	,13342783	,
9143347	,9275183	,9341227	,9473065	,9538596	,9801251	,9932830	,10129690	,10326550	,10588693	,10850574	,11243782	,11506433	,11899392	,12096001	,12161026	,12291585	,12356352	,12420864	,12551424	,12615936	,12615425	,12679937	,12613632	,12612866	,12546306	,12479233	,12478465	,12477954	,12280577	,12017413	,11688718	,11426072	,11426330	,11690272	,12020262	,12088104	,12220458	,12418607	,12616498	,12683574	,12815417	,12881978	,12948284	,12949054	,13015104	,13080897	,13212226	,13408833	,13343294	,
9142835	,9208879	,9340716	,9406761	,9669414	,9866787	,10128926	,10260506	,10719256	,10784789	,10981390	,11309318	,11702785	,12030208	,12226306	,12488964	,12422658	,12618756	,12617474	,12616704	,12747009	,12812034	,12679424	,12744448	,12678146	,12677376	,12545281	,12543747	,12542467	,12344576	,12081667	,11686924	,11424790	,11491096	,11689502	,11953956	,12087334	,12220201	,12418607	,12681778	,12748852	,12815671	,12816185	,12948025	,13014075	,13015104	,13080897	,13278019	,13278015	,13409086	,
9273140	,9404979	,9405742	,9602859	,9865768	,10193442	,10390558	,10653213	,10980887	,11046419	,11308815	,11636741	,11833088	,12160513	,12357378	,12422658	,12684036	,12749315	,12748289	,12813313	,12877825	,12811521	,12876289	,12809728	,12612101	,12742660	,12741890	,12544001	,12345604	,12213504	,11818241	,11621131	,11555861	,11556376	,11755037	,11887902	,12217890	,12219941	,12483370	,12812337	,12617520	,12815156	,12947255	,12948025	,13079870	,13014847	,13212226	,13278019	,13408833	,13408833	,
9338419	,9404209	,9470252	,9733418	,10061351	,10389539	,10652190	,10718236	,11177240	,11242771	,11439118	,11767044	,12029440	,12225538	,12422145	,12552961	,12749315	,12814595	,12945154	,12878593	,12943361	,12877057	,12941569	,12940800	,12808449	,12807681	,12741120	,12543488	,12410880	,12212992	,11884034	,11751947	,11555859	,11753238	,11886107	,12018720	,12217380	,12416039	,12483113	,12812076	,12682543	,12814897	,12946996	,13078841	,13145404	,13211454	,13343042	,13474628	,13474626	,13474626	,
