5754282	,2783578	,2247993	,1926489	,4245430	,6413254	,6935485	,10530195	,12969157	,2980178	,7040064	,9139011	,10722408	,16710382	,16250342	,15063475	,16187130	,9998962	,5585940	,5717789	,5849371	,6703140	,6900517	,7361832	,7755560	,7032356	,6834724	,6900517	,6901030	,6835236	,6901030	,6637860	,5653536	,4996635	,4535320	,4142102	,4667158	,4733721	,4930078	,4733212	,4471065	,4733212	,4732699	,4667417	,4864796	,4799001	,5128221	,5259805	,5522718	,5522464	,
2910035	,4304527	,2309687	,1271129	,3921339	,5882796	,6743003	,4023369	,13164483	,5230245	,6066271	,12295267	,12692345	,16052177	,15068616	,15527890	,16711413	,13744505	,7491876	,5979167	,5784093	,7097896	,6770724	,7230248	,7820843	,6901283	,6768931	,6900521	,6507303	,6375715	,6507301	,6310183	,5588257	,5456673	,5258527	,4668444	,4996123	,4996122	,5258267	,4864536	,4405274	,4666904	,5060635	,5060635	,4995869	,5128219	,5324569	,5522718	,5720354	,5654302	,
3041864	,4229234	,3042650	,4693127	,1472090	,5160097	,5039056	,1460798	,8360044	,9031068	,11063970	,13616522	,12627835	,12893323	,10996386	,13754812	,16116161	,16706746	,10912336	,6177049	,5784607	,6572581	,7098151	,6966571	,7032358	,7031589	,6440997	,6244392	,6309926	,6113056	,6048033	,6244390	,6178600	,5784871	,5521697	,5127966	,5324318	,5062428	,5061915	,4733208	,4207897	,4207127	,4601372	,4536860	,4733210	,5126939	,4996122	,5718816	,5916193	,5587743	,
6011798	,6403743	,5420688	,9170903	,6594694	,3764554	,5020801	,737328	,7522214	,6256720	,7504214	,14074499	,15980966	,12630666	,10863000	,14081459	,15325595	,16313027	,13548959	,6573860	,5849373	,5718046	,6375715	,6507301	,6507042	,6507042	,6178590	,5850400	,5784356	,5586979	,5521697	,5718816	,5784611	,5390111	,5324318	,4931100	,4799005	,4667676	,4667928	,4340246	,3749144	,3814169	,3879190	,4273690	,4274203	,4142617	,4798492	,4733721	,4536090	,4535579	,
5362615	,2987388	,4365189	,9168596	,11664867	,8706743	,2968894	,665114	,8570555	,10085060	,4623189	,13482614	,12497526	,10856312	,13946538	,16711405	,16710101	,16711142	,16579048	,9337162	,5125911	,5061916	,5389851	,5784093	,5587743	,5653023	,5455646	,5192732	,4995355	,4929562	,4930587	,5062428	,4733469	,4338713	,4338711	,4076822	,4076571	,3878938	,3615768	,3353368	,3222040	,3155989	,3549977	,3222040	,3287835	,3353368	,3156759	,3221527	,2959127	,2565139	,
5291162	,1872765	,3115894	,7140055	,8186567	,6017467	,4369039	,5750694	,4231024	,10223349	,6274970	,6777146	,14466947	,10986617	,13620129	,16711417	,16711144	,16382179	,16645873	,11971454	,4404498	,4470038	,4798743	,4731932	,4732958	,4864283	,4602137	,4011546	,3878940	,3944474	,3879192	,3879190	,3747354	,3550747	,3419161	,3221529	,2892825	,2498325	,2235153	,2300948	,2432274	,2366994	,2433301	,2367509	,2302229	,2236436	,2629911	,2170643	,2038805	,1907221	,
5998936	,2457960	,3246197	,4435102	,4691577	,2795926	,2510916	,7854011	,5621927	,5232830	,4580045	,4023616	,11508313	,13217654	,12693110	,15258785	,15786673	,14993291	,11782327	,11389360	,5522726	,3680784	,3485714	,3353885	,3484954	,3156247	,3024409	,2696473	,2237205	,2499346	,2761491	,2499094	,2235923	,2498580	,2629911	,2236436	,1776401	,1709840	,1512208	,1316112	,1316624	,1315599	,1446415	,1315598	,1447185	,1447187	,1512978	,1512463	,1380622	,1118479	,
3773557	,2175270	,1056022	,1651244	,2119743	,2121295	,1118990	,4166524	,4900524	,4368790	,2469022	,2518363	,7628602	,12888685	,12623205	,11702352	,13280872	,12228439	,9744009	,6201490	,6445119	,1775885	,2628887	,2104850	,1711629	,1842194	,1709587	,1512978	,1579024	,1973010	,1775635	,1447698	,1250576	,1118732	,1316112	,1315601	,1052939	,1184526	,1052686	,921100	,1118222	,1052429	,986893	,986895	,986895	,1118222	,1314829	,1184013	,1184013	,1118733	,
2264451	,1711129	,724236	,2453082	,3708781	,1790014	,1057565	,1453351	,2125409	,2123607	,1528651	,1192497	,3944735	,6509362	,8021051	,7494701	,9534024	,8347697	,5660492	,3171416	,4868925	,1249808	,1118990	,1315599	,1315598	,1184526	,1315598	,1511697	,1315599	,1184526	,1250318	,1183761	,1446158	,1249806	,1249806	,1184526	,1184272	,1117968	,1052686	,1052940	,1380622	,1381391	,1447187	,1315858	,1710610	,1579283	,2235157	,1710869	,1710867	,1842196	,
989977	,854796	,988433	,1782316	,2508347	,1457201	,1718831	,1453601	,1186332	,1123360	,1319972	,856849	,1052427	,2696987	,4141851	,7099442	,8480061	,9138496	,6054991	,3694929	,5463632	,1709842	,1775122	,1579796	,1709840	,1578770	,1645076	,1513491	,1644566	,1775635	,2038805	,2104339	,2170643	,2171159	,2171412	,2433812	,2498327	,2234642	,2104085	,2104598	,2235671	,1907985	,2301718	,2104596	,2433561	,2762269	,2827290	,2369049	,2761752	,2696984	,
1912099	,1779745	,1516062	,2244662	,1982512	,1189664	,2177072	,2448206	,1985851	,1982514	,1650215	,1056022	,2111018	,4604205	,8019253	,9795395	,11306316	,12095058	,10065266	,10333577	,13025169	,6771766	,2564887	,2566170	,2894102	,3090454	,3024920	,2894102	,3288092	,3354139	,3551004	,3812886	,3419159	,3485211	,3485211	,3617051	,3682078	,3681051	,3616020	,3681302	,3419159	,3222293	,3156757	,3222040	,2960410	,3354138	,3943706	,3354390	,3682329	,4076056	,
2771258	,2641724	,1450265	,2912345	,3370588	,526083	,2045225	,4562819	,2916718	,2581840	,5483410	,3703662	,6006918	,5663311	,9077064	,13344608	,15384959	,16178092	,15457722	,15658975	,16711415	,13416320	,4865574	,3814426	,4470816	,4601372	,4667678	,4667676	,4996382	,5061662	,4864798	,4799003	,4273690	,4470300	,4929560	,4732951	,4601626	,4404504	,4272920	,4403736	,4010263	,3878938	,4142104	,4338714	,4076569	,4274201	,4601372	,4207897	,4667419	,5128221	,
3105864	,2642490	,985604	,2513996	,5230265	,2045486	,728349	,4561022	,3912087	,3054219	,4762770	,6150583	,8447176	,10940356	,7763271	,14466428	,16708288	,16711410	,16185578	,14869444	,15463120	,15325103	,9469015	,4930842	,5653285	,5455903	,5849634	,5783841	,5849884	,6178338	,5915427	,5061662	,4864796	,5061915	,5718049	,5521439	,5325087	,5062173	,4865047	,5061397	,4930329	,4864796	,4996122	,4799003	,4732699	,4536858	,4930591	,4930080	,4799001	,5062428	,
6077591	,3431739	,1645076	,1790540	,5701361	,3181695	,2718826	,4229745	,5414522	,6084546	,7857097	,5425066	,6673601	,6613203	,2311209	,11180144	,16711422	,16710103	,9996891	,4939839	,13627852	,15921868	,13352355	,6442023	,5981986	,5784861	,6244129	,6506792	,6310433	,6178847	,6047263	,5719076	,5850404	,5653023	,5849886	,5784611	,5784609	,5455646	,5455393	,5718300	,5981468	,6047261	,5653532	,4996380	,4929310	,4274971	,5258525	,5389853	,4471319	,4667930	,
11205872	,5811847	,3832415	,1467993	,3202252	,2005650	,5554355	,6410431	,2574641	,4493178	,10090990	,10550511	,5298118	,4305817	,2843981	,6529905	,14870986	,16114362	,6308893	,1914676	,11721661	,15723454	,15988208	,8744774	,6112797	,6311205	,6311205	,6507816	,6638889	,6375715	,6047265	,5653025	,5586977	,5521437	,5849121	,5915425	,5783839	,5454877	,5192474	,5718300	,6440995	,6507042	,6572067	,5587743	,5061146	,4930589	,5061915	,5192985	,4404756	,4208924	,
3970180	,5888708	,3498571	,994864	,807496	,1134143	,1662288	,3053183	,1455657	,2246202	,5093793	,10351852	,5761239	,3240031	,3044180	,6070658	,7512427	,14863506	,9794625	,1912099	,6327403	,9622174	,16187132	,10459770	,5718296	,6507814	,6311205	,6441761	,6506790	,6112543	,5916193	,5783839	,5521439	,5455646	,5586460	,5455903	,4996635	,4864537	,4535572	,5324058	,7098400	,7623202	,7098149	,6442021	,5062424	,4996122	,5717789	,5258265	,4208147	,4011546	,
598810	,1598035	,789003	,1715756	,1121300	,2179639	,8439994	,4103040	,1785132	,6209705	,8640699	,5221771	,3782571	,1395783	,1189654	,2120771	,2459229	,8427872	,11568977	,2763806	,5871223	,9819291	,13958908	,11125169	,6047514	,6507814	,6638628	,6375969	,6179367	,5784607	,5914914	,5783839	,5652256	,5651992	,5521696	,5062426	,4996883	,4929302	,4470040	,5192470	,7426596	,7952421	,7886376	,7032867	,5455642	,4996380	,5587228	,4996123	,4273688	,4142100	,
4233581	,2179378	,460803	,5162666	,3566674	,2458736	,9761759	,9699054	,6471845	,6599831	,12582645	,9493437	,3635799	,794393	,4225384	,9500897	,7131316	,3903326	,6449222	,1581594	,5475435	,10410912	,12516082	,14083025	,7689768	,6572065	,7031589	,6376481	,6375969	,6178849	,5719068	,5587741	,5390878	,5259294	,5259041	,5323807	,5126938	,4535833	,4403736	,5520667	,7230246	,8346409	,8411689	,7098149	,5390110	,5520669	,5651994	,5454876	,4666390	,4339479	,
3830106	,1052175	,1585964	,6411963	,3162165	,4754551	,9494713	,7990226	,4699813	,5740415	,10285270	,9895150	,8583132	,3696982	,2646352	,7461312	,12712683	,7591592	,3383175	,2183505	,4681295	,9225867	,13105394	,16643804	,8875573	,6374173	,6639653	,6770465	,6834724	,6375456	,5718814	,5784091	,5325085	,5390111	,5455903	,5324317	,5126426	,4142613	,3945236	,5782816	,7295528	,8346409	,8346407	,6704933	,5259295	,5651742	,5324571	,5127709	,4797974	,4996123	,
1453347	,923664	,989716	,7720626	,2307884	,3364418	,10678488	,7594179	,3188378	,2453611	,7530704	,6876885	,5159586	,3039052	,4563336	,6081199	,8381134	,12582654	,6672564	,3316892	,3768416	,9289592	,13104590	,16711422	,13019778	,6506012	,6967072	,7426083	,6836007	,6572581	,5654053	,5784607	,5587741	,5456671	,6177307	,5521435	,4995355	,4141586	,3485714	,5193250	,6836519	,7755814	,7886885	,6245412	,5258527	,4996122	,5127708	,4996123	,4471319	,5259292	,
3978384	,2379571	,66304	,5613718	,4877932	,1260590	,10551022	,9428406	,3711113	,6420	,3568731	,6213036	,2193512	,1325865	,6336410	,12647918	,7198392	,8316372	,7985871	,4769213	,3898745	,5141311	,8433539	,16645881	,15592406	,7952427	,7295012	,7229987	,7228965	,6638627	,6309922	,5916955	,6047263	,5653534	,6177309	,5455903	,4666908	,3877909	,3287571	,4799003	,6441762	,7295010	,7229733	,5916193	,5323805	,5061916	,5324317	,5126941	,4931099	,6244895	,
6273954	,2778700	,197120	,3112818	,6072476	,598808	,11134946	,10809304	,5082225	,4685937	,5548426	,2715479	,2455403	,1323560	,4958615	,11073248	,12319210	,9037260	,8118482	,2128746	,1722942	,2254666	,2124357	,12506028	,16441531	,8347949	,6967842	,6836256	,7031589	,7098662	,6508582	,6508065	,6703393	,6046752	,6113056	,5785122	,4930591	,3616538	,3155989	,4535829	,5915164	,6703393	,6639141	,5653023	,5455903	,5521184	,5389853	,4996635	,6113058	,7690538	,
7588522	,4176799	,1393211	,1595214	,5359024	,1458739	,5226417	,9895671	,4947551	,6866616	,9960417	,3839099	,3710601	,1200193	,2732455	,7790016	,13238014	,10018248	,3985600	,1196083	,3189898	,5692098	,6278325	,6863246	,10532737	,8418380	,7098149	,6965793	,6835237	,7231014	,7165482	,7033637	,6900772	,6113824	,6639140	,7097381	,5850913	,4274201	,3550227	,3880213	,4996635	,5653021	,5982240	,5521437	,5325087	,5653023	,5586460	,5915675	,7098660	,8151853	,
9498082	,5426606	,2656893	,1136195	,3256477	,2128754	,3787712	,5960168	,3636066	,8443577	,7390881	,3770223	,10811112	,5741192	,3055753	,5482896	,7266768	,9826535	,1540722	,5350795	,9300687	,4564102	,7191970	,9302238	,7594941	,7581577	,6508841	,6965796	,7034150	,7822634	,8149549	,7755050	,6441762	,6048541	,7230246	,7951402	,6836520	,5390878	,4207379	,4338713	,5192221	,4996635	,5455894	,5521439	,5718818	,6113056	,6112545	,6770978	,8149546	,9135666	,
7859166	,6743504	,5879184	,1472619	,1671795	,3190183	,3000261	,3194536	,1587243	,8177834	,6064750	,1722932	,10413784	,13630970	,5289633	,797727	,1529936	,2388581	,4558962	,6148022	,11269606	,8376747	,4623715	,11861752	,8645333	,8707781	,7303240	,7425572	,7952682	,8413742	,8610097	,7756328	,6573345	,6573348	,7559213	,7887917	,7689770	,6114083	,5324317	,5322777	,5258776	,4996120	,4865047	,5587741	,6507554	,6835236	,7229735	,8084779	,8742445	,9727284	,
7263173	,8518128	,6866594	,2660230	,931892	,1918269	,1788223	,1988424	,592389	,5012077	,5210486	,726793	,6274720	,10354430	,5344903	,1060374	,2911064	,1595202	,7984833	,8051909	,3574123	,3169609	,2259039	,6809562	,9895674	,10092003	,8823671	,8017182	,8676401	,9071664	,8741937	,8084013	,7426083	,7164194	,7821096	,8084525	,8215599	,6902053	,5784607	,5586460	,5126938	,4996633	,5193501	,6573347	,7427365	,7755561	,8478511	,8938546	,9201971	,9794358	,
