3491164	,3359571	,3557472	,4409949	,5064783	,4930877	,6307642	,6437171	,10048563	,13464624	,12281906	,11755826	,11031861	,10375475	,10113843	,9260604	,8408129	,7750976	,6176572	,3684156	,3093051	,4406593	,5719628	,6115151	,5721162	,4144969	,2568772	,3158593	,3094080	,3289399	,3158074	,3157813	,5716019	,7486512	,7617322	,11491371	,11096102	,12344613	,14978852	,13925163	,13463333	,14122279	,13134119	,12146991	,12541992	,11490344	,10308136	,11357477	,12080681	,12080677	,
3425623	,3359317	,3754596	,4542047	,4670792	,5127743	,6374203	,6503728	,9654575	,13398580	,12545844	,12017968	,10639159	,10442032	,10573367	,9522490	,8538683	,7751228	,5914940	,4601660	,3947329	,6179916	,7822160	,7755088	,6638923	,3093829	,2110541	,2634569	,3092800	,2765115	,2896183	,3485491	,4666164	,4797487	,9323308	,11030572	,12541483	,13858602	,14583079	,13725226	,13791784	,13858345	,12871206	,12344361	,12870959	,10571051	,9782824	,11424551	,12410406	,12804386	,
3556957	,3492196	,3559531	,4477024	,4670024	,5062979	,6308928	,6569782	,8472628	,12150841	,12479285	,11690808	,10705212	,9916466	,9720889	,8931899	,8342074	,6636096	,5324095	,4406591	,4274754	,5524300	,8018258	,8084304	,6508369	,2504012	,2569552	,2700360	,2699588	,3093311	,3026753	,4732984	,4142387	,4862001	,10111535	,8470572	,12807726	,14848296	,13463846	,13528877	,13727018	,13595183	,12279851	,12673326	,12475435	,10701354	,10372905	,12080428	,12410147	,13067299	,
3425373	,3625583	,3626610	,4543075	,4735818	,5523014	,6243905	,6308159	,7159866	,11165495	,12281656	,11164725	,10048050	,9522749	,9589051	,9063485	,8341053	,6964543	,5193535	,3881023	,4079176	,5918288	,7100497	,7362386	,5130063	,3029075	,2635345	,3028293	,2831174	,2830663	,3158341	,5520695	,4600629	,5453358	,10571826	,9324080	,13990188	,14648359	,13529390	,13594668	,13529898	,13726505	,13265705	,13463594	,12805162	,11358254	,11030572	,12015909	,12739109	,13462055	,
3425884	,3560560	,3692404	,4346727	,4605520	,5917772	,6179140	,5719363	,6045757	,10049846	,11166008	,11033656	,10048563	,9129018	,8603965	,9129531	,8472637	,6899518	,4734273	,4341059	,4341574	,5064270	,6247251	,5918547	,3489104	,3291214	,3225675	,3225161	,3290438	,3224645	,3224896	,3946040	,4731704	,6437684	,11361329	,10113077	,14055470	,13660974	,13792300	,13660973	,14056749	,14385449	,13857325	,13200171	,12673840	,11161897	,10505768	,11096102	,12805156	,13988131	,
3359832	,3625584	,3626098	,3951969	,4342864	,5458511	,5588293	,5391425	,5718591	,8014139	,8342585	,8801336	,10114360	,8736314	,6898496	,7620667	,6965059	,5587779	,4537925	,4603465	,4472394	,4605261	,5065558	,3883605	,3620179	,3423054	,3488585	,4407371	,3685448	,3553351	,3750728	,4339777	,5060156	,7619893	,11885877	,11295285	,14254896	,14188850	,14122538	,13596463	,14517550	,14584108	,13858091	,13332011	,12477230	,11227951	,10505517	,11357995	,12869926	,13528358	,
3424342	,3822190	,3822190	,3819351	,4210762	,4670024	,5259842	,6178113	,6702146	,6767680	,5455167	,7292217	,9851451	,7292217	,6702400	,6833473	,5325122	,4604231	,5062729	,4275783	,4670539	,5589586	,4605267	,4408919	,4015188	,4407630	,4144716	,4997707	,3684685	,3356233	,4538185	,5324872	,4405572	,9457719	,10310197	,10771763	,13925428	,13596212	,13924908	,14319917	,14385449	,14583340	,13990192	,12805423	,11753262	,10768430	,10702894	,11358504	,13001765	,13923619	,
3031896	,3690604	,3625324	,3886433	,4409687	,4276555	,5129285	,6769220	,7030336	,5128507	,4406591	,7160631	,8735549	,7227200	,6833475	,7096126	,5193795	,4538177	,4078402	,4275783	,5064780	,5195856	,5196369	,6443603	,5261397	,4342095	,4866891	,4604231	,3488846	,3357773	,4537155	,5389895	,3881025	,9326910	,8931639	,9721142	,13925428	,13990190	,13398063	,13728047	,14385710	,14187822	,13200684	,11951662	,11294772	,10440241	,10571312	,11162158	,12871460	,14317348	,
3293785	,3495024	,3623782	,4081748	,4212056	,4802127	,5588806	,7228483	,6834503	,4866372	,4275005	,6243385	,9720641	,8671298	,8211775	,7161920	,5587267	,4406086	,3685186	,4669771	,4210252	,4670539	,5327188	,6706260	,6376531	,4802380	,5589071	,4800328	,4341324	,3947077	,4209990	,4405312	,5192509	,9063485	,8603706	,8603452	,13532727	,14385714	,13859115	,13925678	,14649901	,13858863	,12215085	,12016436	,11491123	,10899762	,10637103	,12082219	,13595434	,14450214	,
3689058	,3691123	,3754596	,4015953	,3819090	,4867920	,5983052	,6901068	,6900804	,6177861	,4406852	,5980733	,9130046	,8998464	,9261895	,7686211	,4931646	,4144197	,4144456	,3488846	,3423053	,4540495	,5392981	,6575189	,6246483	,6900553	,5917518	,5391176	,4800581	,4407118	,4078663	,4077636	,6242625	,10377027	,9785919	,10179899	,13400375	,14254642	,14254642	,14715956	,14517550	,13463595	,12214064	,12214066	,11688237	,11753264	,11820078	,13529390	,14450729	,14384168	,
